	Segment ID	Before_tokens	After_tokens	TER
400	401	"그 는 "" 일관 적 으로 공정 성 과 존중 으로 인력 을 다루 지 않 으며 인력 과 의 효율 적 인 소통 이나 참여 를 유도 하 지 못합니다 . 프로세스 가 공정 하 다고 인식 되 지 않 으며 인력 을 지원 할 수 있 을 만큼 충분히 이해 하 지 못합니다 . """	"그 는 "" 일관 적 으로 공정 성 과 존중 으로 인력 을 다루 지 않 으며 인력 과 의 효율 적 인 소통 이나 참여 를 유도 하 지 못합니다 . 프로세스 가 공정 하 다고 인식 되 지 않 으며 인력 을 지원 할 수 있 을 만큼 충분히 이해 하 지 못합니다 . """	0.0
401	402	이번 조사 결과 에 도 불구 하 고 , 강력 하 고 조직 적 인 범죄 에 대처 하 는 방식 에 대해서 는 약간 의 찬사 를 받 았 지만 , 범죄 수사 방식 을 개선 해야 한다는 말 을 들 었 다 .	이번 조사 결과 에 도 불구 하 고 , 강력 하 고 조직 적 인 범죄 에 대처 하 는 방식 에 대해서 는 약간 의 찬사 를 받 았 지만 , 범죄 수사 방식 을 개선 해야 한다는 말 을 들 었 다 .	0.0
402	403	"배리 코 핑거 경찰 청장 과 범죄 국장 은 "" 이 보고서 의 우려 스러운 내용 에 깊 은 우려 를 표 한다 "" 고 말 했 다 ."	"배리 코 핑거 경찰 청장 과 범죄 국장 은 "" 이 보고서 의 걱정 스러운 내용 에 대해 깊이 우려 하 고 있 다 "" 고 말 했 다 ."	0.2333
403	404	"그 는 "" 포스 의 최근 활약 이 좋 지 않 다 "" 고 말 했 다 . """	"그 는 "" 포스 의 최근 활약 이 좋 지 않 다 "" 고 말 했 다 . """	0.0
404	405	"그 는 리처드 루이스 현 경찰 청장 으로부터 결함 을 깨닫 자마자 "" 신속 한 조치 "" 가 취해진다는 확약 을 받 았 다고 말 했 다 ."	"그 는 리처드 루이스 현 경찰 청장 으로부터 결함 을 깨닫 자마자 "" 신속 한 조치 "" 가 취해진다는 확약 을 받 았 다고 말 했 다 ."	0.0
405	406	Copper 는 내무부 로부터 56 일 이내 에 보고서 에 응답 하 라는 명령 을 받 았 다 .	Copper 는 내무부 로부터 56 일 이내 에 보고서 에 응답 하 라는 명령 을 받 았 다 .	0.0
406	407	"루이스 는 이 보고서 가 "" 모래 속 의 선 "" 으로 작용 할 것 이 라며 "" 개선 은 이미 이루 어 졌으며 , 나 는 분명히 필요 한 변화 를 주도 할 책임 이 있 다 "" 고 덧붙였 다 ."	"루이스 는 이 보고서 가 "" 모래 속 의 선 "" 으로 작용 할 것 이 라며 "" 개선 은 이미 이루 어 졌으며 , 나 는 분명히 필요 한 변화 를 주도 할 책임 이 있 다 "" 고 덧붙였 다 ."	0.0
407	408	"지난 5 개월 동안 저 는 모든 직급 에서 뛰어난 경찰관 과 직원 들 을 만나 일선 경찰관 의 노력 과 결단 에 의해 보호 되 고 있 는 생명 을 보 았 습니다 . """	"지난 5 개월 동안 저 는 모든 직급 에서 뛰어난 경찰관 과 직원 들 을 만나 일선 경찰관 의 노력 과 결단 에 의해 보호 되 고 있 는 생명 을 보 았 습니다 . """	0.0
408	409	만약 급격 한 개선 이 충분히 빨리 이루어지 지 않 는다면 , 감옥 이 무너지 고 있 을 때 정부 가 개입 할 수 있 다 .	만약 급격 한 개선 이 충분히 빨리 이루어지 지 않 는다면 , 감옥 이 무너지 고 있 을 때 정부 가 개입 할 수 있 다 .	0.0
409	410	그러나 지금 까지 정치인 들 은 경찰력 을 동원 해 이 조치 에 의존 할 필요 가 없 었 다고 조사 관 들 은 말 했 다 .	그러나 지금 까지 정치인 들 은 경찰력 을 동원 해 이 조치 에 의존 할 필요 가 없 었 다고 조사 관 들 은 말 했 다 .	0.0
410	411	"킷 맬 하우스 경찰 청장 은 "" 경찰 에 대한 국민 의 신뢰 에 투명 성 과 책임 이 매우 중요 하 다 "" 며 "" 경찰 에 대한 책임 감 이 매우 중요 하 다 "" 고 말 했 다 ."	"킷 맬 하우스 경찰 청장 은 "" 경찰 에 대한 국민 의 신뢰 를 위해 투명 성 과 책임 이 매우 중요 하 다 "" 며 "" 경찰 에 대한 책임 감 이 매우 중요 하 다 "" 고 말 했 다 ."	0.0465
411	412	살해 된 조 콕스 의원 의 남편 은 내 아내 의 이름 을 이용 해 점수 를 따 지 말 라고 말 한다 .	살해 된 조 콕스 의원 의 남편 은 내 아내 의 이름 을 이용 해 점수 를 따 지 말 라고 말 한다 .	0.0
412	413	조 콕스 의 남편 은 제레미 코빈 이 어젯밤 보리스 존슨 을 비난 하 기 위해 살해 된 하원 의원 의 영상 을 올린 후 그 의 아내 의 이름 이 정치 적 점수 를 따 기 위해 사용 되 어서 는 안 된다고 말 했 다 .	조 콕스 의 남편 은 제레미 코빈 이 어젯밤 보리스 존슨 을 비난 하 기 위해 살해 된 하원 의원 의 영상 을 올린 후 그 의 아내 의 이름 이 정치 적 점수 를 따 기 위해 사용 되 어서 는 안 된다고 말 했 다 .	0.0
413	414	"노동당 의 지도자 의 영화 에 는 콕스 여사 가 사망 한 후 행해진 자위대 의 동영상 과 함께 "" 보리스 존슨 은 우리 거리 의 폭력 에 신경 쓰 지 않 는다 "" 라는 문구 가 삽입 되 어 있 다 ."	"노동당 의 지도자 의 영화 에 는 콕스 여사 가 사망 한 후 행해진 자위대 의 동영상 과 함께 "" 보리스 존슨 은 우리 거리 의 폭력 에 신경 쓰 지 않 는다 "" 라는 문구 가 삽입 되 어 있 다 ."	0.0
414	415	"비평가 들 은 코빈 씨 가 그녀 의 살인 을 "" 싸구려 정치 점수 "" 를 따 기 위해 이용 했 다고 말 했 고 그녀 의 남편 브렌던 콕스 는 노동당 의 지도자 가 혐오 스러운 언어 를 추론 하 는 것 은 "" 단순 한 정당 정치 문제 "" 라고 말 했 다 . """	"비평가 들 은 코빈 씨 가 그녀 의 살인 을 "" 싸구려 정치 점수 "" 를 따 기 위해 이용 했 다고 말 했 고 그녀 의 남편 브렌던 콕스 는 노동당 의 지도자 가 혐오 스러운 언어 를 추론 하 는 것 은 "" 단순 한 정당 정치 문제 "" 라고 말 했 다 . """	0.0
415	416	"콕스 씨 는 "" 제레미 가 조 를 기리 는 가장 좋 은 방법 은 증오 와 분열 을 물리치 는 것 "" 이라고 말 했 다 ."	"콕스 씨 는 "" 제레미 가 조 를 기리 는 가장 좋 은 방법 은 증오 와 분열 을 물리치 는 것 "" 이라고 말 했 다 ."	0.0
416	417	그 가 옳다 또한 수상 은 특별 한 책임 이 있 다 .	그 는 또한 수상 에게 특별 한 책임 이 있 는 것 도 맞 습니다 .	0.5
417	418	"그 는 "" 그러나 이것 이 단순 한 정당 정치 적 문제 라고 추론 하 는 것 은 틀렸 다 ."	"그 는 "" 그러나 이것 이 단순 한 정당 정치 적 문제 라고 추론 하 는 것 은 틀렸 다 ."	0.0
418	419	"조 는 열정 적 으로 노동 을 했 지만 어떤 것 들 은 정당 정치 를 초월 해야 한다 . """	"조 는 열정 적 으로 노동 을 했 지만 어떤 것 들 은 정당 정치 를 초월 해야 한다 . """	0.0
419	420	"그 는 또한 조 콕스 의 이름 이 "" 정치 적 점수 이상 "" 이 라는 글 과 함께 "" 이것 "" 이 라는 글 을 공유 했 다 . 감사 합니다 . """	"그 는 또한 조 콕스 의 이름 이 "" 정치 적 점수 이상 "" 이 라는 글 과 함께 "" 이것 "" 이 라는 글 을 공유 했 다 . 감사 합니다 . """	0.0
420	421	코빈 씨 는 웨스트 요크셔 선거구 에서 3 년 전 극우 운동가 가 콕스 부인 을 살해 한 사건 에 대해 이야기 하 는 동영상 으로 인해 반발 을 사 고 있 었 다 .	코빈 씨 는 웨스트 요크셔 선거구 에서 3 년 전 극우 운동가 가 콕스 부인 을 살해 한 사건 에 대해 이야기 하 는 동영상 으로 인해 반발 을 사 고 있 었 다 .	0.0
421	422	"콕스 여사 와 존슨 의원 , 그리고 여성 하원 의원 들 의 몽타주 를 통해 코빈 총리 는 "" 이 단어 들 이 폭력 을 조장 하 고 실질 적 인 결과 를 가져올 수 있 다는 것 을 알 고 있 다 "" 고 말 했 다 ."	"콕스 여사 와 존슨 의원 , 그리고 여성 하원 의원 들 의 몽타주 를 통해 코빈 총리 는 "" 이 단어 들 이 폭력 을 조장 하 고 실질 적 인 결과 를 가져올 수 있 다는 것 을 알 고 있 다 "" 고 말 했 다 ."	0.0
422	423	그 는 분할 을 원한다 .	그 는 분할 을 원한다 .	0.0
423	424	"분명히 , 그 는 우리 거리 의 폭력 에 대해 신경 쓰 지 않 습니다 . """	"분명히 , 그 는 우리 거리 의 폭력 에 대해 신경 쓰 지 않 습니다 . """	0.0
424	425	그 는 계속 해서 존슨 씨 를 비난 하 고 노동당 정부 를 요구 합니다 .	그 는 계속 해서 존슨 씨 를 비난 하 고 노동당 정부 를 요구 합니다 .	0.0
425	426	"코빈 은 "" 많 은 사람 들 이 보리스 존슨 이 사용 하 는 언어 , 극우파 가 반복 하 고 있 는 언어 에 대해 깊이 우려 하 고 있 다 "" 고 덧붙였 다 ."	"코빈 은 "" 많 은 사람 들 이 보리스 존슨 이 사용 하 는 언어 , 극우파 가 반복 하 고 있 는 언어 에 대해 깊이 우려 하 고 있 다 "" 고 덧붙였 다 ."	0.0
426	427	여성 의원 들 스스로 가 죽음 의 위협 을 받 고 있 는 상황 에서 이 문제 가 그 와 함께 제기 되 자 그 는 오만 하 게 그 들 을 해고 했 다 .	여성 의원 들 스스로 가 죽음 의 위협 을 받 고 있 는 상황 에서 이 문제 가 그 와 함께 제기 되 자 그 는 오만 하 게 그 들 을 해고 했 다 .	0.0
427	428	"그것 은 불명예 나 다름없 었 다 . """	"그것 은 불명예 나 다름없 었 다 . """	0.0
428	429	"존 우드콕 전 노동당 하원 의원 은 동영상 을 공유 하 며 "" 당신 은 정말로 입 을 다물 수 있 습니다 . 역겨워 . """	"존 우드콕 전 노동당 하원 의원 은 동영상 을 공유 하 며 "" 당신 은 정말로 입 을 다물 수 있 습니다 . 역겨워 . """	0.0
429	430	"한편 나딤 자 하위 토리 하원 의원 과 사업 부 장관 은 "" 조 콕스 를 이런 식 으로 사용 하 는 것 은 잘못 됐 다 "" 며 "" 그녀 의 가족 들 이 조 콕스 를 이런 식 으로 사용 하 지 말 것 을 요구 했 다 "" 고 말 했 다 ."	"한편 나딤 자 하위 토리 하원 의원 과 사업 부 장관 은 "" 조 콕스 를 이런 식 으로 사용 하 는 것 은 잘못 됐 다 "" 며 "" 그녀 의 가족 들 이 조 콕스 를 이런 식 으로 사용 하 지 말 것 을 요구 했 다 "" 고 말 했 다 ."	0.0
430	431	정치 에 관여 하 지 않 기 위해서 .	"정치 에 관여 하 지 않 기 위해서 요 . """	0.1818
431	432	""" 제레미 코빈 이 조금 이 라도 품위 가 있 다면 이 비디오 를 내려놓 을 수 있 을 것 입니다 . """	""" 제레미 코빈 이 조금 이 라도 품위 가 있 다면 이 비디오 를 내려놓 을 수 있 을 것 입니다 . """	0.0
432	433	"이번 주 의회 에서 는 , 콕스 여사 를 기리 는 "" 가장 좋 은 방법 "" 은 "" 브렉 시트 ( Brexit ) 를 이행 하 는 것 "" 이라고 존슨 의원 이 발언 한 것 에 대한 언쟁 에 이어 , 이 같 은 사태 가 벌어졌 습니다 ."	"이번 주 의회 에서 는 , 콕스 여사 를 기리 는 "" 가장 좋 은 방법 "" 은 "" 브렉 시트 ( Brexit ) 를 이행 하 는 것 "" 이라고 존슨 의원 이 발언 한 것 에 대한 언쟁 에 이어 , 이 같 은 사태 가 벌어졌 습니다 ."	0.0
433	434	"그녀 의 여동생 킴 리드비터 는 "" 조 씨 의 아이 들 에게 도움 이 되 지 않 는다 "" 며 극단 적 인 언어 의 축소 를 요구 했 다 . """	"그녀 의 여동생 킴 리드비터 는 "" 조 씨 의 아이 들 에게 도움 이 되 지 않 는다 "" 며 극단 적 인 언어 의 축소 를 요구 했 다 . """	0.0
434	435	"그녀 는 ITV 와 의 인터뷰 에서 "" 내 가 보리스 존슨 에 대해 터무니없 는 말 을 하 는 것 은 앞 으로 나아갈 유용 한 방법 이 아니 라고 생각 한다 "" 고 말 했 다 ."	"그녀 는 ITV 와 의 인터뷰 에서 "" 내 가 보리스 존슨 에 대해 터무니없 는 말 을 하 는 것 은 앞 으로 나아갈 유용 한 방법 이 아니 라고 생각 한다 "" 고 말 했 습니다 ."	0.0256
435	436	"내 가 옳 다고 생각 하 는 것 과 틀렸 다고 생각 하 는 것 은 말 할 수 있 지만 , 나 는 그것 을 신중 하 게 하 려고 노력 할 것 이 다 . """	"내 가 옳 다고 생각 하 는 것 과 틀렸 다고 생각 하 는 것 은 말 할 수 있 지만 , 나 는 그것 을 신중 하 게 하 려고 노력 할 것 이 다 . """	0.0
436	437	Yvette Cooper 노동당 의원 의 딸 은 어제 사람 들 이 정치인 에 대해 말 하 는 방식 때문 에 어머니 의 생명 을 끊임없이 두려워 한다고 말 했 다 .	Yvette Cooper 노동당 의원 의 딸 은 어제 사람 들 이 정치인 에 대해 말 하 는 방식 때문 에 어머니 의 생명 을 끊임없이 두려워 한다고 말 했 다 .	0.0
